customer_id,location_latitude,location_longitude,address,city_id,preferred_delivery_window
219,21.09546558463998,75.76046287187786,Address_219,41,"('2 AM', '5 PM')"
220,17.84154085359845,77.49380090001486,Address_220,42,"('10 AM', '10 PM')"
221,19.68655979062649,75.3256433339075,Address_221,19,"('1 AM', '1 PM')"
222,23.80273882641745,91.34655840608278,Address_222,3,"('9 AM', '5 PM')"
223,19.115628558792608,74.6650864705485,Address_223,5,"('9 AM', '4 PM')"
224,23.337539148492382,69.56684657346531,Address_224,40,"('2 AM', '6 PM')"
225,26.478404160183025,89.5007614794847,Address_225,12,"('9 AM', '9 PM')"
226,23.256038266559337,69.66817285305241,Address_226,40,"('6 AM', '3 PM')"
227,27.705279627307174,76.5443457975587,Address_227,14,"('4 AM', '10 PM')"
228,28.080482904039226,79.19241335266597,Address_228,47,"('1 AM', '2 PM')"
229,21.79698881970127,72.14051850818274,Address_229,33,"('12 AM', '4 PM')"
230,23.25465652427217,77.40246954851361,Address_230,38,"('2 AM', '2 PM')"
231,21.956307034612298,82.34961162096558,Address_231,45,"('4 AM', '8 PM')"
232,28.530578142051287,77.79767452986775,Address_232,48,"('9 AM', '8 PM')"
233,20.032397246381677,79.18960839698686,Address_233,50,"('6 AM', '6 PM')"
234,16.82696288320869,75.72025027201755,Address_234,43,"('7 AM', '11 PM')"
235,19.266612612667497,72.87732742707296,Address_235,36,"('8 AM', '12 PM')"
236,25.37334451517527,74.85692677776355,Address_236,35,"('8 AM', '11 PM')"
237,24.73789009272428,84.43511512818463,Address_237,20,"('12 AM', '4 PM')"
238,23.649065694578578,87.04939116387001,Address_238,18,"('7 AM', '1 PM')"
239,25.330335454238234,74.85821965460846,Address_239,35,"('4 AM', '11 PM')"
240,20.542262934272895,77.10721119920431,Address_240,9,"('12 AM', '2 PM')"
241,20.85453894931648,77.65334219504194,Address_241,16,"('9 AM', '9 PM')"
242,15.94840144470599,74.53665814743192,Address_242,26,"('12 AM', '1 PM')"
243,23.223764725431053,77.44961251201502,Address_243,38,"('11 AM', '3 PM')"
244,27.584651431190267,81.69671963614744,Address_244,31,"('6 AM', '1 PM')"
245,27.731188523589502,81.7647640860844,Address_245,31,"('5 AM', '2 PM')"
246,24.805385207645546,84.42938181867248,Address_246,20,"('1 AM', '9 PM')"
247,21.76656555621291,72.15399066529021,Address_247,33,"('6 AM', '12 PM')"
248,19.277667003514924,84.81789647250163,Address_248,46,"('8 AM', '11 PM')"
249,27.840900711266183,79.05944214893607,Address_249,47,"('9 AM', '2 PM')"
250,16.81181320337486,75.72162403449033,Address_250,43,"('1 AM', '12 PM')"
251,23.83273113988852,91.18057525741835,Address_251,3,"('6 AM', '4 PM')"
252,23.83674040065547,91.28070653462763,Address_252,3,"('10 AM', '3 PM')"
253,27.38119065198363,81.67896588577005,Address_253,31,"('1 AM', '8 PM')"
254,26.566557810745675,89.45142154971869,Address_254,12,"('11 AM', '3 PM')"
255,31.693682837440377,74.97451282957825,Address_255,17,"('11 AM', '3 PM')"
256,27.216062369526778,77.49219339273746,Address_256,30,"('4 AM', '2 PM')"
257,23.63212587110385,86.88607443842804,Address_257,18,"('1 AM', '9 PM')"
258,21.034106639956406,75.81790949278479,Address_258,41,"('10 AM', '6 PM')"
259,20.575422593423642,76.90107802552481,Address_259,9,"('9 AM', '5 PM')"
260,20.64938711496981,77.02633284429217,Address_260,9,"('12 AM', '11 PM')"
261,34.225383818189634,74.36299295834284,Address_261,23,"('11 AM', '5 PM')"
262,20.224599196260712,85.95948912213215,Address_262,39,"('7 AM', '6 PM')"
263,25.981018887774066,80.78789836457464,Address_263,21,"('8 AM', '9 PM')"
264,23.704210826403457,92.73108472689123,Address_264,7,"('7 AM', '1 PM')"
265,23.737477829440433,92.57256822238551,Address_265,7,"('10 AM', '6 PM')"
266,31.618828000299942,74.86500888337747,Address_266,17,"('12 AM', '10 PM')"
267,20.72876439474699,77.04148796141642,Address_267,9,"('2 AM', '4 PM')"
268,15.125350181151976,76.87371490389769,Address_268,27,"('2 AM', '2 PM')"
269,27.66358103780278,81.7248012049909,Address_269,31,"('12 AM', '12 PM')"
270,19.934177556739677,79.23376609909137,Address_270,50,"('8 AM', '4 PM')"
271,24.83290289932923,84.45493597271847,Address_271,20,"('9 AM', '8 PM')"
272,30.335254580692713,74.06788901628693,Address_272,1,"('5 AM', '7 PM')"
273,23.789371087564053,91.38853702883813,Address_273,3,"('5 AM', '8 PM')"
274,27.20091173288554,77.49187397960316,Address_274,30,"('5 AM', '12 PM')"
275,22.937741600341052,72.58441834537618,Address_275,6,"('8 AM', '6 PM')"
276,28.093560539974973,73.41637430453844,Address_276,44,"('8 AM', '1 PM')"
277,27.60634680526217,76.6989970985884,Address_277,14,"('2 AM', '8 PM')"
278,22.18576892836187,82.0856927869912,Address_278,45,"('1 AM', '9 PM')"
279,27.939633250379995,79.07522251057883,Address_279,47,"('10 AM', '9 PM')"
280,27.344403169546588,77.53372316986666,Address_280,30,"('5 AM', '7 PM')"
281,23.2632597254927,77.39824389141063,Address_281,38,"('5 AM', '7 PM')"
282,28.2872898275903,77.90272424560213,Address_282,48,"('3 AM', '2 PM')"
283,22.790388103813413,88.25404923097211,Address_283,32,"('12 AM', '4 PM')"
284,31.621879374949135,74.86951832877016,Address_284,17,"('8 AM', '8 PM')"
285,25.242507067841977,74.57113141659045,Address_285,35,"('6 AM', '7 PM')"
286,23.07178134406664,88.47833142673935,Address_286,32,"('9 AM', '2 PM')"
287,15.864647400039372,74.56152040623193,Address_287,26,"('11 AM', '12 PM')"
288,27.181824060029513,78.01010967369787,Address_288,4,"('6 AM', '6 PM')"
289,25.87944968410432,80.83508288599265,Address_289,21,"('6 AM', '10 PM')"
290,27.58947771576627,81.83335450517298,Address_290,31,"('2 AM', '4 PM')"
291,23.250845517773875,69.69038575804956,Address_291,40,"('10 AM', '9 PM')"
292,19.969872247545702,75.20455665707648,Address_292,19,"('1 AM', '10 PM')"
293,28.800324490673315,79.10860666724696,Address_293,22,"('11 AM', '9 PM')"
294,27.589243725138154,76.46494950990595,Address_294,14,"('7 AM', '2 PM')"
295,34.382306441212556,74.45364806026718,Address_295,23,"('6 AM', '9 PM')"
296,22.158393017155078,82.037684118805,Address_296,45,"('6 AM', '6 PM')"
297,21.81679744695197,72.04275127943974,Address_297,33,"('8 AM', '5 PM')"
298,22.749774678919337,88.3049176724448,Address_298,32,"('6 AM', '7 PM')"
299,15.300434850200018,77.04576865914035,Address_299,27,"('12 AM', '5 PM')"
300,24.860891920039062,84.35213786660084,Address_300,20,"('2 AM', '1 PM')"
301,25.198435507701728,74.63708379408436,Address_301,35,"('3 AM', '12 PM')"
302,28.97746114147117,76.20324603454014,Address_302,37,"('4 AM', '10 PM')"
303,28.790447437807934,78.94814358907092,Address_303,22,"('8 AM', '6 PM')"
304,27.176138971487294,77.44606802591852,Address_304,30,"('11 AM', '8 PM')"
305,20.037240800338346,79.30509270339276,Address_305,50,"('9 AM', '10 PM')"
306,25.602140157423474,81.83585808892488,Address_306,13,"('5 AM', '11 PM')"
307,34.160088311772576,74.24427946652652,Address_307,23,"('12 AM', '2 PM')"
308,27.193138606851377,77.46894815523353,Address_308,30,"('6 AM', '9 PM')"
309,19.95696173136662,75.50934046733511,Address_309,19,"('9 AM', '12 PM')"
310,30.293430406459507,76.85553293564854,Address_310,15,"('10 AM', '7 PM')"
311,23.76805473082454,91.25167167592589,Address_311,3,"('8 AM', '8 PM')"
312,14.955234655731328,77.01654400034745,Address_312,27,"('9 AM', '4 PM')"
313,11.259133775374876,75.78940549433035,Address_313,49,"('10 AM', '4 PM')"
314,25.906926914164448,80.79414000454261,Address_314,21,"('5 AM', '1 PM')"
315,30.3973186637013,76.82893373585252,Address_315,15,"('10 AM', '9 PM')"
316,15.08923041077146,76.72445299199323,Address_316,27,"('7 AM', '10 PM')"
317,17.871231073608293,77.55462421205848,Address_317,42,"('6 AM', '3 PM')"
318,21.09713692462222,81.46125048037362,Address_318,34,"('11 AM', '5 PM')"
319,28.488437932631715,79.47195444465265,Address_319,25,"('6 AM', '4 PM')"
320,27.26752272210469,77.46636098745022,Address_320,30,"('2 AM', '10 PM')"
321,23.276566137508592,77.44174465786591,Address_321,38,"('6 AM', '11 PM')"
322,21.80265081853785,71.98644998888847,Address_322,33,"('2 AM', '6 PM')"
323,28.18367478997495,79.28044708765856,Address_323,47,"('11 AM', '7 PM')"
324,30.088848727167175,74.24392910515068,Address_324,1,"('10 AM', '1 PM')"
325,23.23095729918963,87.98425854116851,Address_325,24,"('9 AM', '7 PM')"
326,21.78055249529956,72.17412644003883,Address_326,33,"('1 AM', '10 PM')"
327,27.90512711951343,77.98955284721059,Address_327,11,"('10 AM', '5 PM')"
328,26.51580724961841,74.38498855384863,Address_328,8,"('8 AM', '4 PM')"
329,23.789845303843247,92.78913931397847,Address_329,7,"('2 AM', '1 PM')"
330,23.34233167301063,77.36668694933724,Address_330,38,"('5 AM', '8 PM')"
331,23.296289569222203,77.53449355985806,Address_331,38,"('8 AM', '2 PM')"
332,25.923173248567743,80.85482342146045,Address_332,21,"('11 AM', '9 PM')"
333,27.07854685244328,77.45906511340308,Address_333,30,"('5 AM', '4 PM')"
334,19.32963080929259,72.98193437379965,Address_334,36,"('1 AM', '3 PM')"
335,23.797713408407603,91.31870251455207,Address_335,3,"('9 AM', '8 PM')"
336,34.00063101598116,74.42550183746502,Address_336,23,"('1 AM', '2 PM')"
337,28.333774683602577,77.62915876231442,Address_337,48,"('10 AM', '9 PM')"
338,23.21297029425603,69.69853362195246,Address_338,40,"('8 AM', '1 PM')"
339,23.68061393223338,86.98069799019035,Address_339,18,"('12 AM', '12 PM')"
340,17.87745045651307,77.52103894599979,Address_340,42,"('10 AM', '12 PM')"
341,34.24505894123123,74.19102748875619,Address_341,23,"('5 AM', '9 PM')"
342,28.78560894162189,76.21667514919798,Address_342,37,"('10 AM', '7 PM')"
343,20.980060306332675,77.80418764363486,Address_343,16,"('5 AM', '8 PM')"
344,17.915092700153853,77.53158989783601,Address_344,42,"('10 AM', '12 PM')"
345,28.547627515860384,76.16867762544452,Address_345,37,"('4 AM', '9 PM')"
346,27.317841027017067,77.47177150221586,Address_346,30,"('6 AM', '8 PM')"
347,23.218191780537556,87.82516097171091,Address_347,24,"('9 AM', '9 PM')"
348,24.745320416603864,84.36635517465407,Address_348,20,"('7 AM', '4 PM')"
