customer_id,location_latitude,location_longitude,address,city_id,preferred_delivery_window
52,23.77831806394871,86.90051333545698,Address_52,18,"('7 AM', '4 PM')"
53,30.136470450693032,74.17563800549709,Address_53,1,"('3 AM', '6 PM')"
54,19.317841648228555,78.40075869786772,Address_54,2,"('4 AM', '7 PM')"
55,23.668893303239404,87.19774643750752,Address_55,18,"('2 AM', '4 PM')"
56,29.99163371334241,74.11193780095621,Address_56,1,"('5 AM', '4 PM')"
57,19.168745446786946,74.80095181651245,Address_57,5,"('9 AM', '1 PM')"
58,25.430525762460668,81.9113994064725,Address_58,13,"('2 AM', '5 PM')"
59,26.47532272645079,89.45486423432983,Address_59,12,"('7 AM', '11 PM')"
60,25.91447527148955,80.69801458309624,Address_60,21,"('5 AM', '8 PM')"
61,30.129913386726223,74.14017864060632,Address_61,1,"('11 AM', '12 PM')"
62,19.067843125221106,74.77500209797886,Address_62,5,"('10 AM', '1 PM')"
63,9.403232217128961,76.38804763891429,Address_63,10,"('10 AM', '5 PM')"
64,30.257881985788416,76.88921818905396,Address_64,15,"('11 AM', '9 PM')"
65,23.69383877974494,86.94116673628234,Address_65,18,"('6 AM', '2 PM')"
66,34.167880111807875,74.23922360481393,Address_66,23,"('6 AM', '3 PM')"
67,23.026333339117997,72.58510516734306,Address_67,6,"('8 AM', '9 PM')"
68,25.4120507398926,81.7631718360041,Address_68,13,"('1 AM', '6 PM')"
69,30.371324408663803,76.8460791899765,Address_69,15,"('12 AM', '12 PM')"
70,24.659301577094773,84.26276560269137,Address_70,20,"('6 AM', '9 PM')"
71,20.981191639892945,77.64700429111865,Address_71,16,"('4 AM', '6 PM')"
72,20.89811621886394,77.78407909484642,Address_72,16,"('11 AM', '10 PM')"
73,31.6610764157053,74.95299061999113,Address_73,17,"('6 AM', '12 PM')"
74,24.757806521660207,84.46114492399987,Address_74,20,"('6 AM', '8 PM')"
75,23.07921202687954,87.90259774902279,Address_75,24,"('9 AM', '6 PM')"
76,34.161557374950036,74.32420021777199,Address_76,23,"('4 AM', '6 PM')"
77,9.512951569508017,76.35703138476019,Address_77,10,"('9 AM', '10 PM')"
78,19.425526804939963,78.26893478047138,Address_78,2,"('9 AM', '7 PM')"
79,28.028245068024432,78.04985716179375,Address_79,11,"('12 AM', '12 PM')"
80,27.646754625578215,76.63685147458777,Address_80,14,"('4 AM', '1 PM')"
81,9.517827253064258,76.32393074090925,Address_81,10,"('12 AM', '10 PM')"
82,28.863577265288647,78.9985122986376,Address_82,22,"('8 AM', '6 PM')"
83,24.785722798431912,84.3127676334599,Address_83,20,"('4 AM', '7 PM')"
84,31.682493885853592,74.95042785962183,Address_84,17,"('5 AM', '11 PM')"
85,23.791007495637537,92.61832964278543,Address_85,7,"('11 AM', '12 PM')"
86,25.760022813261344,80.7273561664579,Address_86,21,"('4 AM', '2 PM')"
87,30.470584791917222,76.87046943379637,Address_87,15,"('4 AM', '1 PM')"
88,27.763344984737774,77.99371416628681,Address_88,11,"('7 AM', '4 PM')"
89,34.14341223106713,74.28390119031691,Address_89,23,"('5 AM', '4 PM')"
90,27.87894718867527,78.22779768563294,Address_90,11,"('5 AM', '4 PM')"
91,31.596320538236736,74.88931226699738,Address_91,17,"('7 AM', '6 PM')"
92,23.983212481982754,91.23783596637463,Address_92,3,"('8 AM', '9 PM')"
93,30.13633545778553,74.21564876828025,Address_93,1,"('4 AM', '8 PM')"
94,27.191818642043597,78.02293325879297,Address_94,4,"('10 AM', '3 PM')"
95,30.32856215493612,76.90178954363166,Address_95,15,"('10 AM', '10 PM')"
96,27.658906860121043,76.56974995466334,Address_96,14,"('4 AM', '5 PM')"
97,27.902423301579653,77.88288519533045,Address_97,11,"('3 AM', '6 PM')"
98,28.880832202602285,79.0131597949779,Address_98,22,"('10 AM', '2 PM')"
99,24.75713521757404,84.32950495432684,Address_99,20,"('10 AM', '11 PM')"
100,20.661833981884993,77.09360967877275,Address_100,9,"('3 AM', '5 PM')"
101,23.23150229547374,87.78652473137383,Address_101,24,"('7 AM', '5 PM')"
102,23.813983119501355,91.33179739022775,Address_102,3,"('3 AM', '11 PM')"
103,31.628288829243825,74.87990665759972,Address_103,17,"('4 AM', '6 PM')"
104,20.994627419860667,77.86612586114269,Address_104,16,"('12 AM', '1 PM')"
105,25.927443719571226,80.81988588985558,Address_105,21,"('5 AM', '1 PM')"
106,28.73478990460412,78.8491575261378,Address_106,22,"('3 AM', '2 PM')"
107,25.530623802030473,81.82603598539002,Address_107,13,"('7 AM', '4 PM')"
108,25.409712448150124,81.9425321451012,Address_108,13,"('12 AM', '5 PM')"
109,19.35893090640938,78.35851749049071,Address_109,2,"('2 AM', '5 PM')"
110,25.432518218084166,81.7933787122135,Address_110,13,"('3 AM', '8 PM')"
111,24.661892539071985,84.26424195273077,Address_111,20,"('3 AM', '12 PM')"
112,30.015203764959907,74.13323810991525,Address_112,1,"('5 AM', '5 PM')"
113,21.070011418628773,77.74955939275017,Address_113,16,"('1 AM', '6 PM')"
114,23.231874147929407,87.75438125029133,Address_114,24,"('3 AM', '7 PM')"
115,30.18873507744869,74.10288773736708,Address_115,1,"('1 AM', '1 PM')"
116,24.66728851638877,84.5110729903911,Address_116,20,"('9 AM', '4 PM')"
117,19.234672351047855,78.33032151063111,Address_117,2,"('11 AM', '1 PM')"
118,23.848016600396516,91.2888499194857,Address_118,3,"('9 AM', '12 PM')"
119,26.52937041836945,89.60985827634097,Address_119,12,"('2 AM', '11 PM')"
120,30.180709487024874,74.17067563477978,Address_120,1,"('11 AM', '12 PM')"
121,30.41191649656582,76.79339347740832,Address_121,15,"('12 AM', '10 PM')"
122,30.07672758780987,74.14154905249585,Address_122,1,"('6 AM', '11 PM')"
123,19.29596433202638,78.25677297893431,Address_123,2,"('10 AM', '4 PM')"
124,19.848660958482185,75.27647825769563,Address_124,19,"('2 AM', '10 PM')"
125,20.715057911338917,77.0162321826216,Address_125,9,"('9 AM', '4 PM')"
126,19.15805029604761,74.7802213979784,Address_126,5,"('6 AM', '2 PM')"
127,19.88863707102842,75.45827340297701,Address_127,19,"('12 AM', '5 PM')"
128,20.797728034458846,77.0866710352165,Address_128,9,"('3 AM', '2 PM')"
129,28.612057303185896,79.04920814995283,Address_129,22,"('1 AM', '5 PM')"
130,27.211150692565255,77.92884900181234,Address_130,4,"('7 AM', '12 PM')"
131,28.30143562973403,79.35813105179065,Address_131,25,"('10 AM', '2 PM')"
132,24.841966118584843,84.48395074884246,Address_132,20,"('7 AM', '8 PM')"
133,28.881574738235056,79.21787862169724,Address_133,22,"('10 AM', '2 PM')"
134,26.496107427039043,89.53684539998372,Address_134,12,"('4 AM', '7 PM')"
135,23.881151711522023,91.42614859467864,Address_135,3,"('2 AM', '9 PM')"
136,27.200404926094812,78.00990676065423,Address_136,4,"('10 AM', '12 PM')"
137,9.517606315342064,76.29344215094329,Address_137,10,"('10 AM', '8 PM')"
138,27.66733595340662,78.06705587962828,Address_138,11,"('5 AM', '11 PM')"
139,23.096071453206733,87.84136248608186,Address_139,24,"('7 AM', '9 PM')"
140,25.784955782221626,80.8586917386745,Address_140,21,"('10 AM', '9 PM')"
141,30.195117471404625,74.31190542523761,Address_141,1,"('9 AM', '11 PM')"
142,31.599397731910734,74.93864241388557,Address_142,17,"('4 AM', '12 PM')"
143,34.394403548498325,74.27322111145777,Address_143,23,"('9 AM', '12 PM')"
144,23.759051996840597,91.12214932755273,Address_144,3,"('3 AM', '7 PM')"
145,9.373097145217496,76.29040101171435,Address_145,10,"('12 AM', '1 PM')"
146,31.682677370832163,74.8173026211067,Address_146,17,"('7 AM', '5 PM')"
147,23.731241213226653,92.51815527110783,Address_147,7,"('3 AM', '11 PM')"
148,20.99888873734809,77.71186121334752,Address_148,16,"('8 AM', '1 PM')"
149,19.075138838400367,74.7699143904306,Address_149,5,"('11 AM', '8 PM')"
150,19.368089306625254,78.24374668232774,Address_150,2,"('2 AM', '4 PM')"
151,25.444790877091375,81.84517996519916,Address_151,13,"('1 AM', '7 PM')"
152,20.834511386250902,77.84532144202556,Address_152,16,"('7 AM', '9 PM')"
153,23.760174032472342,86.91060634682621,Address_153,18,"('6 AM', '2 PM')"
154,30.4101899333899,76.88735475134267,Address_154,15,"('9 AM', '10 PM')"
155,23.790286254595753,86.89565163382106,Address_155,18,"('2 AM', '4 PM')"
156,23.759680550618917,92.73473337647653,Address_156,7,"('2 AM', '5 PM')"
157,23.611104010401228,86.92762729738214,Address_157,18,"('10 AM', '11 PM')"
158,30.228372739856262,74.16603123091228,Address_158,1,"('12 AM', '6 PM')"
159,9.377521469298461,76.38839747915794,Address_159,10,"('8 AM', '10 PM')"
160,26.50885972904706,89.57529455193932,Address_160,12,"('11 AM', '9 PM')"
161,28.645389780408607,79.1568995299208,Address_161,22,"('12 AM', '7 PM')"
162,23.019487937671602,72.61988476210259,Address_162,6,"('5 AM', '4 PM')"
163,9.490444176776764,76.3406832466491,Address_163,10,"('4 AM', '8 PM')"
164,24.771747237183803,84.3676173729944,Address_164,20,"('11 AM', '10 PM')"
165,23.946501766374265,92.55830716297504,Address_165,7,"('5 AM', '2 PM')"
166,28.269948245434296,79.4127011476197,Address_166,25,"('2 AM', '8 PM')"
167,24.683930208668546,84.4152662523946,Address_167,20,"('11 AM', '6 PM')"
168,19.53947132272723,78.36884347909547,Address_168,2,"('1 AM', '5 PM')"
169,23.683356937176388,86.95073087275037,Address_169,18,"('2 AM', '8 PM')"
170,19.963630931080445,75.20184582386523,Address_170,19,"('3 AM', '11 PM')"
171,23.160906983116362,72.53886468457428,Address_171,6,"('9 AM', '1 PM')"
172,25.746639467404684,80.88584231979537,Address_172,21,"('5 AM', '5 PM')"
173,26.469168776362864,89.51675499799755,Address_173,12,"('9 AM', '6 PM')"
174,26.512867494362283,89.61231797600895,Address_174,12,"('12 AM', '3 PM')"
175,25.4986160473795,81.90000628285905,Address_175,13,"('5 AM', '8 PM')"
176,34.365027433181375,74.38599145130472,Address_176,23,"('2 AM', '1 PM')"
177,19.074885820500036,74.71854368205626,Address_177,5,"('4 AM', '7 PM')"
178,23.685166594520716,86.98217540998847,Address_178,18,"('7 AM', '4 PM')"
179,23.321645901444576,87.6837876668196,Address_179,24,"('7 AM', '9 PM')"
180,20.754627804222874,76.98219677399808,Address_180,9,"('5 AM', '12 PM')"
181,25.45162713245246,81.94831521727923,Address_181,13,"('9 AM', '2 PM')"
182,19.27737580586422,78.11889459846385,Address_182,2,"('9 AM', '12 PM')"
183,20.739883103085507,76.93060689571921,Address_183,9,"('12 AM', '7 PM')"
184,24.80588557488989,84.5021420400689,Address_184,20,"('6 AM', '2 PM')"
185,23.313339668428476,87.95050621696065,Address_185,24,"('2 AM', '9 PM')"
186,31.659648443652728,74.835487599486,Address_186,17,"('5 AM', '9 PM')"
187,19.11059477823746,74.7545582420102,Address_187,5,"('11 AM', '4 PM')"
188,27.177045221650122,78.00797723004716,Address_188,4,"('5 AM', '8 PM')"
189,9.397209089005653,76.32602193801131,Address_189,10,"('12 AM', '7 PM')"
190,24.7389604626232,84.29277286098589,Address_190,20,"('5 AM', '10 PM')"
191,30.416224364606883,76.66326593295096,Address_191,15,"('2 AM', '7 PM')"
192,30.152953972285623,74.12358539258243,Address_192,1,"('9 AM', '4 PM')"
193,24.799827650929554,84.35203335184961,Address_193,20,"('9 AM', '3 PM')"
194,23.759008784406554,86.93873919769737,Address_194,18,"('8 AM', '2 PM')"
195,28.3669913352116,79.40122587585135,Address_195,25,"('10 AM', '3 PM')"
196,30.245524980412213,74.14463324803408,Address_196,1,"('2 AM', '9 PM')"
197,19.477586187495962,78.10462623464761,Address_197,2,"('3 AM', '9 PM')"
198,19.087410083928287,74.72723269100644,Address_198,5,"('4 AM', '12 PM')"
199,28.785400559013215,79.23829718351706,Address_199,22,"('5 AM', '10 PM')"
200,27.208930112205312,77.90585144040521,Address_200,4,"('9 AM', '12 PM')"
201,24.689435950132772,84.42499691137103,Address_201,20,"('2 AM', '7 PM')"
202,25.92193450607639,80.62667383713756,Address_202,21,"('9 AM', '9 PM')"
203,24.84764992583688,84.32132910755202,Address_203,20,"('11 AM', '2 PM')"
204,27.376200142090507,76.51078594303726,Address_204,14,"('3 AM', '11 PM')"
205,9.475171032504056,76.37318734813957,Address_205,10,"('3 AM', '3 PM')"
206,20.8776727704449,77.74274295002245,Address_206,16,"('6 AM', '9 PM')"
207,19.88299426796802,75.3790375654329,Address_207,19,"('3 AM', '6 PM')"
208,31.628550724480785,74.89007509915568,Address_208,17,"('11 AM', '4 PM')"
209,9.508974883625742,76.24622151067084,Address_209,10,"('12 AM', '4 PM')"
210,23.08502631451273,72.68595120411074,Address_210,6,"('10 AM', '11 PM')"
211,9.432636875141425,76.38959216059112,Address_211,10,"('12 AM', '10 PM')"
212,27.814907504274885,78.17677391992812,Address_212,11,"('11 AM', '10 PM')"
213,23.552470686266947,86.97571021677838,Address_213,18,"('8 AM', '9 PM')"
214,23.14174664717197,72.57727448315589,Address_214,6,"('5 AM', '7 PM')"
215,29.973848943254087,74.2240488884745,Address_215,1,"('5 AM', '8 PM')"
216,20.784257826159045,77.0581353129068,Address_216,9,"('7 AM', '1 PM')"
217,23.101437821254034,88.0041935194387,Address_217,24,"('8 AM', '10 PM')"
218,34.03101518211965,74.34929306534926,Address_218,23,"('10 AM', '10 PM')"
219,28.30551294449224,79.27308659794123,Address_219,25,"('8 AM', '9 PM')"
220,26.47112166369119,89.55604939667353,Address_220,12,"('5 AM', '10 PM')"
221,25.38438450680094,81.97557746530333,Address_221,13,"('7 AM', '12 PM')"
222,34.22040343165668,74.51056351018507,Address_222,23,"('7 AM', '2 PM')"
223,31.597214000444605,74.76096442352286,Address_223,17,"('5 AM', '6 PM')"
224,28.84701179960811,78.9541052050876,Address_224,22,"('5 AM', '7 PM')"
225,30.353157423419795,76.98459919558321,Address_225,15,"('12 AM', '11 PM')"
226,20.745668570531603,77.00603039310842,Address_226,9,"('12 AM', '3 PM')"
227,30.273264208264322,74.23763566267914,Address_227,1,"('3 AM', '6 PM')"
228,19.077192150406386,74.80055335252115,Address_228,5,"('8 AM', '4 PM')"
229,28.797829064959693,79.16373328738696,Address_229,22,"('12 AM', '9 PM')"
230,19.934024676786684,75.43881264482714,Address_230,19,"('12 AM', '10 PM')"
231,30.15991337069742,74.11434563531893,Address_231,1,"('2 AM', '6 PM')"
232,23.226738035557013,87.90701178419758,Address_232,24,"('4 AM', '3 PM')"
233,19.09686860247459,74.7311866393499,Address_233,5,"('2 AM', '1 PM')"
234,31.54938708829235,74.95783712686159,Address_234,17,"('12 AM', '5 PM')"
235,31.707434723967616,74.96209460689525,Address_235,17,"('8 AM', '9 PM')"
236,23.713314289990745,86.95110298268075,Address_236,18,"('5 AM', '8 PM')"
237,23.76547432669835,92.81516134683456,Address_237,7,"('9 AM', '4 PM')"
238,22.977833417157875,72.59012257770043,Address_238,6,"('5 AM', '12 PM')"
239,25.425743692874892,81.89551318345391,Address_239,13,"('9 AM', '2 PM')"
240,28.328073799275604,79.39947059766304,Address_240,25,"('10 AM', '3 PM')"
241,28.416373376365446,79.37834745989346,Address_241,25,"('8 AM', '1 PM')"
242,23.814077064262243,92.82870422006783,Address_242,7,"('8 AM', '6 PM')"
243,25.841231776872274,80.74859634372494,Address_243,21,"('12 AM', '10 PM')"
244,26.523271095965672,89.46417430999618,Address_244,12,"('2 AM', '5 PM')"
245,20.743533226149562,77.05129180883569,Address_245,9,"('8 AM', '3 PM')"
246,27.436413438000784,76.56569461331951,Address_246,14,"('11 AM', '2 PM')"
247,23.806106635792815,91.37680742547845,Address_247,3,"('1 AM', '8 PM')"
248,27.109299045623484,77.95156086395956,Address_248,4,"('1 AM', '6 PM')"
249,34.13549380501532,74.3644612602098,Address_249,23,"('11 AM', '5 PM')"
250,20.64557187096161,76.97282812791188,Address_250,9,"('3 AM', '1 PM')"
251,31.624337505390017,74.87686365650818,Address_251,17,"('8 AM', '11 PM')"
252,30.12012736964364,74.29777883122955,Address_252,1,"('11 AM', '11 PM')"
253,20.703821448530025,76.99274148130746,Address_253,9,"('5 AM', '6 PM')"
254,20.794002508631092,77.73280545939228,Address_254,16,"('4 AM', '1 PM')"
255,30.200909756464174,76.79852799676557,Address_255,15,"('11 AM', '11 PM')"
256,19.099432219093096,74.73498644676506,Address_256,5,"('9 AM', '8 PM')"
257,9.56572375484827,76.34804505651007,Address_257,10,"('4 AM', '12 PM')"
258,27.573455130322813,76.45785083543747,Address_258,14,"('2 AM', '11 PM')"
259,20.888413738785566,77.7274276381923,Address_259,16,"('7 AM', '9 PM')"
260,30.14380719076372,74.15512759832762,Address_260,1,"('8 AM', '2 PM')"
261,23.8724098159001,91.09905313967342,Address_261,3,"('2 AM', '2 PM')"
262,31.694359131285736,74.87370083968176,Address_262,17,"('9 AM', '12 PM')"
263,9.472292118789063,76.3613902085415,Address_263,10,"('5 AM', '5 PM')"
264,28.88740019092526,79.02688733990348,Address_264,22,"('3 AM', '3 PM')"
265,23.76239296765741,92.76217989532122,Address_265,7,"('6 AM', '5 PM')"
266,25.516359185612973,81.94442558431047,Address_266,13,"('11 AM', '11 PM')"
267,23.45604207477535,87.95075070105885,Address_267,24,"('9 AM', '9 PM')"
268,24.857385153679978,84.32166706723159,Address_268,20,"('5 AM', '7 PM')"
269,23.01335783207006,72.6029690317344,Address_269,6,"('3 AM', '10 PM')"
270,20.906057172509584,77.75148109093578,Address_270,16,"('4 AM', '2 PM')"
271,30.161849281349543,74.21148146947255,Address_271,1,"('10 AM', '5 PM')"
272,31.614768453644434,74.8799061502896,Address_272,17,"('11 AM', '2 PM')"
273,9.483171601985656,76.34332481439621,Address_273,10,"('1 AM', '12 PM')"
274,27.13499461649529,77.9266203450806,Address_274,4,"('11 AM', '3 PM')"
275,28.790435778104648,78.89864296323373,Address_275,22,"('2 AM', '6 PM')"
276,23.83693080298328,91.28028584447038,Address_276,3,"('1 AM', '7 PM')"
277,27.833217893887984,78.14492945524462,Address_277,11,"('5 AM', '7 PM')"
278,31.640914864527986,74.9146369963291,Address_278,17,"('6 AM', '2 PM')"
279,25.432499543493392,81.83384129102889,Address_279,13,"('2 AM', '8 PM')"
280,23.513221811113088,87.04997961179991,Address_280,18,"('2 AM', '9 PM')"
281,30.354197784931888,76.79272010206151,Address_281,15,"('11 AM', '6 PM')"
282,19.441291365144636,78.49437794035084,Address_282,2,"('6 AM', '12 PM')"
283,30.084791212691794,74.38481233377773,Address_283,1,"('10 AM', '1 PM')"
284,27.593111069929723,76.52607110126971,Address_284,14,"('8 AM', '2 PM')"
285,9.396039649227422,76.43832384956296,Address_285,10,"('11 AM', '4 PM')"
286,30.21957075128642,74.15607434972904,Address_286,1,"('11 AM', '4 PM')"
287,22.998815870710672,72.58924153108545,Address_287,6,"('10 AM', '4 PM')"
288,19.11977982285214,74.70784466441658,Address_288,5,"('5 AM', '2 PM')"
289,23.006858977230824,72.5442983360717,Address_289,6,"('6 AM', '7 PM')"
290,19.440649401983812,78.43184390046544,Address_290,2,"('6 AM', '9 PM')"
291,23.60887486546324,86.82390436782048,Address_291,18,"('1 AM', '4 PM')"
292,28.403874634527323,79.30486298504957,Address_292,25,"('12 AM', '8 PM')"
293,27.83596931866961,78.12886474366904,Address_293,11,"('9 AM', '4 PM')"
294,22.92406051080333,72.5363476812264,Address_294,6,"('10 AM', '4 PM')"
295,19.132791332548393,74.77630056752913,Address_295,5,"('11 AM', '9 PM')"
296,23.568546166030455,92.67948854458135,Address_296,7,"('4 AM', '12 PM')"
297,27.56623242435933,76.75112658172142,Address_297,14,"('11 AM', '4 PM')"
298,28.449979039122763,79.40098945003312,Address_298,25,"('9 AM', '6 PM')"
299,27.938125229997013,78.25755143619546,Address_299,11,"('2 AM', '12 PM')"
300,25.449257054649166,81.93655352402561,Address_300,13,"('4 AM', '4 PM')"
301,28.839426704454453,79.05164504947149,Address_301,22,"('10 AM', '7 PM')"
302,30.245264062822326,74.27212068103569,Address_302,1,"('5 AM', '1 PM')"
303,31.645063662198243,74.81271512890355,Address_303,17,"('4 AM', '12 PM')"
304,23.207718674818736,87.64461675247188,Address_304,24,"('9 AM', '3 PM')"
305,28.34567616711535,79.42143519109844,Address_305,25,"('1 AM', '5 PM')"
306,27.7036325166899,76.56874958864212,Address_306,14,"('8 AM', '12 PM')"
307,25.95248541269325,80.90169073148915,Address_307,21,"('7 AM', '9 PM')"
308,23.995963621643135,91.28127258935822,Address_308,3,"('6 AM', '9 PM')"
309,23.287358290081166,87.75224104543177,Address_309,24,"('5 AM', '11 PM')"
310,20.733915778801457,77.02606663370656,Address_310,9,"('5 AM', '11 PM')"
311,25.897684263831948,80.79046254304768,Address_311,21,"('2 AM', '1 PM')"
312,20.95335471652288,77.68422729548023,Address_312,16,"('11 AM', '5 PM')"
313,23.68386089246211,92.82220537447056,Address_313,7,"('1 AM', '3 PM')"
314,20.93157362847605,77.71525873003768,Address_314,16,"('8 AM', '1 PM')"
315,19.17554473291065,78.31821697595575,Address_315,2,"('11 AM', '6 PM')"
316,31.524510995587125,74.8412160269792,Address_316,17,"('10 AM', '8 PM')"
317,23.624801750062257,92.50976600266698,Address_317,7,"('2 AM', '2 PM')"
318,30.285581922792993,76.9007708389913,Address_318,15,"('1 AM', '2 PM')"
319,34.09394678923622,74.4768971499464,Address_319,23,"('5 AM', '4 PM')"
320,30.039225184772253,74.19056335150373,Address_320,1,"('6 AM', '12 PM')"
321,30.350448778707968,76.80630516838318,Address_321,15,"('12 AM', '2 PM')"
322,30.20716911654591,74.2569836048746,Address_322,1,"('8 AM', '12 PM')"
323,25.41155322015423,81.87675494891869,Address_323,13,"('5 AM', '10 PM')"
324,25.397663967228613,81.78536227466468,Address_324,13,"('9 AM', '3 PM')"
325,30.168336515636312,74.14947506804137,Address_325,1,"('7 AM', '5 PM')"
326,25.54130927060759,81.91259978294093,Address_326,13,"('4 AM', '4 PM')"
327,30.270182848928016,74.32665284985583,Address_327,1,"('10 AM', '9 PM')"
328,25.852244688909867,80.85979607615,Address_328,21,"('6 AM', '8 PM')"
329,30.297933269998826,74.20903756170367,Address_329,1,"('8 AM', '3 PM')"
330,27.92249386997031,78.08211275439047,Address_330,11,"('4 AM', '10 PM')"
331,19.10746410945841,74.72440087949671,Address_331,5,"('2 AM', '12 PM')"
332,34.342202661197454,74.39368079200494,Address_332,23,"('1 AM', '3 PM')"
333,19.399172857311306,78.3112269136909,Address_333,2,"('12 AM', '8 PM')"
334,28.841348168956,79.11317735271557,Address_334,22,"('12 AM', '10 PM')"
335,27.269835761862552,77.96071496039727,Address_335,4,"('8 AM', '10 PM')"
336,28.357591013996927,79.50884760295047,Address_336,25,"('1 AM', '1 PM')"
337,27.171521809310338,78.1081448956127,Address_337,4,"('1 AM', '2 PM')"
338,23.898521225099437,91.28877582922811,Address_338,3,"('11 AM', '2 PM')"
339,19.27916114416451,78.3263202823353,Address_339,2,"('12 AM', '12 PM')"
340,31.700107411035916,74.87672951985672,Address_340,17,"('5 AM', '10 PM')"
341,23.79638161043296,91.41924423249237,Address_341,3,"('3 AM', '7 PM')"
342,27.113660103687042,77.99186694363843,Address_342,4,"('4 AM', '9 PM')"
343,28.85720950283864,78.92872513725439,Address_343,22,"('10 AM', '8 PM')"
344,28.92977808461073,79.18503723582694,Address_344,22,"('10 AM', '10 PM')"
345,20.828130562132056,77.7832615108608,Address_345,16,"('8 AM', '4 PM')"
346,30.393718553460932,76.85200257804027,Address_346,15,"('3 AM', '6 PM')"
347,28.332581171899804,79.56141037288273,Address_347,25,"('9 AM', '10 PM')"
348,30.16671285983196,74.27478757808294,Address_348,1,"('11 AM', '5 PM')"
